"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060391","positive regulation of SMAD protein signal transduction","3/51","42/18860",0.0714285714285714,26.4145658263305,8.58582778141148,0.000198522073883256,0.00102312643144901,0.000411940363125463,"TGFB1/TGFB3/BMP2",3
"GO:0071706","tumor necrosis factor superfamily cytokine production","5/51","201/18860",0.0248756218905473,9.19910252658277,6.08529628876568,0.000206369847433984,0.00105747750657567,0.000425771101855754,"TGFB1/IGF1/IL10/WNT5A/HSPB1",5
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","5/51","201/18860",0.0248756218905473,9.19910252658277,6.08529628876568,0.000206369847433984,0.00105747750657567,0.000425771101855754,"TGFB1/IGF1/IL10/WNT5A/HSPB1",5
"GO:0042102","positive regulation of T cell proliferation","4/51","108/18860",0.037037037037037,13.6964415395788,6.89019737790185,0.000206573777095739,0.00105747750657567,0.000425771101855754,"CD81/IGF1/SHH/ANXA1",4
"GO:0050764","regulation of phagocytosis","4/51","108/18860",0.037037037037037,13.6964415395788,6.89019737790185,0.000206573777095739,0.00105747750657567,0.000425771101855754,"ITGAV/TGFB1/CCL2/SOD1",4
"GO:0043085","positive regulation of catalytic activity","6/51","318/18860",0.0188679245283019,6.97743248242693,5.59772444521361,0.000208454453339565,0.00106353601528263,0.000428210433105567,"ITGB1/FGF2/IGF1/PDGFB/BMP2/WNT5A",6
"GO:0048608","reproductive structure development","6/51","318/18860",0.0188679245283019,6.97743248242693,5.59772444521361,0.000208454453339565,0.00106353601528263,0.000428210433105567,"IGF1/VEGFA/MMP2/WNT5A/SHH/SOD1",6
"GO:0002700","regulation of production of molecular mediator of immune response","5/51","202/18860",0.0247524752475248,9.15356241506504,6.06669421668263,0.000211178811785683,0.0010756369862406,0.000433082634836818,"CD81/TGFB1/TGFB3/IL10/WNT5A",5
"GO:0021983","pituitary gland development","3/51","43/18860",0.0697674418604651,25.8002735978112,8.47768103148208,0.000213005180862095,0.00107774263152612,0.000433930428674287,"FGF2/BMP2/WNT5A",3
"GO:0045687","positive regulation of glial cell differentiation","3/51","43/18860",0.0697674418604651,25.8002735978112,8.47768103148208,0.000213005180862095,0.00107774263152612,0.000433930428674287,"TGFB1/BMP2/SHH",3
"GO:1901861","regulation of muscle tissue development","3/51","43/18860",0.0697674418604651,25.8002735978112,8.47768103148208,0.000213005180862095,0.00107774263152612,0.000433930428674287,"TGFB1/WNT3A/SHH",3
"GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","3/51","43/18860",0.0697674418604651,25.8002735978112,8.47768103148208,0.000213005180862095,0.00107774263152612,0.000433930428674287,"TGFB3/IL10/SOD2",3
"GO:0150115","cell-substrate junction organization","4/51","109/18860",0.036697247706422,13.5707861126102,6.85369911071688,0.000214017497230121,0.00108107182789586,0.000435270859650665,"ITGA5/ITGB3/VEGFA/FN1",4
"GO:0014812","muscle cell migration","4/51","110/18860",0.0363636363636364,13.4474153297683,6.81767747932613,0.00022165270270439,0.00111778908421669,0.000450054291528531,"ITGB3/IGF1/PDGFB/ANXA1",4
"GO:0050807","regulation of synapse organization","6/51","322/18860",0.0186335403726708,6.89075630252101,5.5517399951342,0.000222989107054922,0.00112267288056859,0.000452020649527695,"ITGB1/IL10/WNT3A/WNT5A/DKK1/TUBA1A",6
"GO:0061458","reproductive system development","6/51","323/18860",0.0185758513931889,6.86942269167729,5.54036641567461,0.000226744911474058,0.00113970135899069,0.000458876808619137,"IGF1/VEGFA/MMP2/WNT5A/SHH/SOD1",6
"GO:1900744","regulation of p38MAPK cascade","3/51","44/18860",0.0681818181818182,25.2139037433155,8.37315368949201,0.000228156033943948,0.0011430280124187,0.000460216215733451,"HGF/BMP2/EZR",3
"GO:2000403","positive regulation of lymphocyte migration","3/51","44/18860",0.0681818181818182,25.2139037433155,8.37315368949201,0.000228156033943948,0.0011430280124187,0.000460216215733451,"ITGB3/CXCL12/WNT5A",3
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","4/51","111/18860",0.036036036036036,13.3262674439145,6.78212182115368,0.00022948230384003,0.00114778771969825,0.000462132611874574,"SDCBP/TGFB1/TGFB3/BMP2",4
"GO:0006006","glucose metabolic process","5/51","206/18860",0.0242718446601942,8.97582333904436,5.99355803664148,0.000231275328229083,0.0011548625637102,0.000464981149183116,"IGF1/PKM/LDHA/ENO1/GAPDH",5
"GO:0002520","immune system development","5/51","208/18860",0.0240384615384615,8.8895173453997,5.95773201764104,0.000241854227392125,0.00120571445714603,0.000485455595745803,"TGFB1/IL10/SHH/IDO1/SOD1",5
"GO:0042554","superoxide anion generation","3/51","45/18860",0.0666666666666667,24.6535947712418,8.27204451638053,0.000243987865602124,0.00121041785032858,0.00048734931819885,"TGFB1/SOD1/SOD2",3
"GO:0048634","regulation of muscle organ development","3/51","45/18860",0.0666666666666667,24.6535947712418,8.27204451638053,0.000243987865602124,0.00121041785032858,0.00048734931819885,"TGFB1/WNT3A/SHH",3
"GO:0090199","regulation of release of cytochrome c from mitochondria","3/51","45/18860",0.0666666666666667,24.6535947712418,8.27204451638053,0.000243987865602124,0.00121041785032858,0.00048734931819885,"HGF/IGF1/GPX1",3
"GO:0051051","negative regulation of transport","7/51","468/18860",0.014957264957265,5.53125523713759,5.16878584092246,0.000249480610440224,0.00123565802346286,0.000497511743649591,"SDCBP/ITGAV/ITGB3/TGFB1/SHH/ANXA1/ANXA2",7
"GO:0043588","skin development","6/51","329/18860",0.0182370820668693,6.74414446629716,5.47312591913846,0.000250342008742897,0.00123591176160935,0.000497613905983581,"TSG101/COL1A1/WNT5A/SHH/DKK1/ANXA1",6
"GO:0050803","regulation of synapse structure or activity","6/51","329/18860",0.0182370820668693,6.74414446629716,5.47312591913846,0.000250342008742897,0.00123591176160935,0.000497613905983581,"ITGB1/IL10/WNT3A/WNT5A/DKK1/TUBA1A",6
"GO:0031334","positive regulation of protein-containing complex assembly","5/51","210/18860",0.0238095238095238,8.80485527544351,5.92238516861356,0.000252797869544894,0.00124401016126044,0.000500874556466708,"TGFB1/VEGFA/HSP90AA1/HSPA1A/MSN",5
"GO:0050728","negative regulation of inflammatory response","5/51","210/18860",0.0238095238095238,8.80485527544351,5.92238516861356,0.000252797869544894,0.00124401016126044,0.000500874556466708,"HGF/IGF1/IL10/SOD1/GPX1",5
"GO:0002701","negative regulation of production of molecular mediator of immune response","3/51","46/18860",0.0652173913043478,24.1176470588235,8.17416763764626,0.00026051379347116,0.00127376215365466,0.000512853571155269,"TGFB1/TGFB3/IL10",3
"GO:0021762","substantia nigra development","3/51","46/18860",0.0652173913043478,24.1176470588235,8.17416763764626,0.00026051379347116,0.00127376215365466,0.000512853571155269,"FGF2/ACTB/LDHA",3
"GO:0050919","negative chemotaxis","3/51","46/18860",0.0652173913043478,24.1176470588235,8.17416763764626,0.00026051379347116,0.00127376215365466,0.000512853571155269,"ITGAV/ITGB3/WNT5A",3
"GO:0099054","presynapse assembly","3/51","46/18860",0.0652173913043478,24.1176470588235,8.17416763764626,0.00026051379347116,0.00127376215365466,0.000512853571155269,"WNT3A/WNT5A/DKK1",3
"GO:0010463","mesenchymal cell proliferation","3/51","47/18860",0.0638297872340425,23.60450563204,8.0793510659674,0.000277746820943394,0.0013515240043035,0.0005441627466481,"BMP2/WNT5A/SHH",3
"GO:0014911","positive regulation of smooth muscle cell migration","3/51","47/18860",0.0638297872340425,23.60450563204,8.0793510659674,0.000277746820943394,0.0013515240043035,0.0005441627466481,"ITGB3/IGF1/PDGFB",3
"GO:0060563","neuroepithelial cell differentiation","3/51","47/18860",0.0638297872340425,23.60450563204,8.0793510659674,0.000277746820943394,0.0013515240043035,0.0005441627466481,"TGFB1/FGF2/BMP2",3
"GO:0030316","osteoclast differentiation","4/51","117/18860",0.0341880341880342,12.6428691134573,6.57801650143461,0.000280706490304733,0.00136158267395825,0.000548212658665589,"CD81/TGFB1/BMP2/ANXA2",4
"GO:0090263","positive regulation of canonical Wnt signaling pathway","4/51","117/18860",0.0341880341880342,12.6428691134573,6.57801650143461,0.000280706490304733,0.00136158267395825,0.000548212658665589,"TGFB1/FGF2/COL1A1/WNT3A",4
"GO:0010712","regulation of collagen metabolic process","3/51","48/18860",0.0625,23.1127450980392,7.98743539388628,0.000295699837763056,0.00142299716879351,0.000572939914775837,"ITGB1/TGFB1/TGFB3",3
"GO:0046686","response to cadmium ion","3/51","48/18860",0.0625,23.1127450980392,7.98743539388628,0.000295699837763056,0.00142299716879351,0.000572939914775837,"SOD1/SOD2/CAT",3
"GO:0048247","lymphocyte chemotaxis","3/51","48/18860",0.0625,23.1127450980392,7.98743539388628,0.000295699837763056,0.00142299716879351,0.000572939914775837,"CCL2/CXCL12/WNT5A",3
"GO:0061383","trabecula morphogenesis","3/51","48/18860",0.0625,23.1127450980392,7.98743539388628,0.000295699837763056,0.00142299716879351,0.000572939914775837,"VEGFA/MMP2/COL1A1",3
"GO:1905521","regulation of macrophage migration","3/51","48/18860",0.0625,23.1127450980392,7.98743539388628,0.000295699837763056,0.00142299716879351,0.000572939914775837,"CD9/CD81/CCL2",3
"GO:0071900","regulation of protein serine/threonine kinase activity","4/51","119/18860",0.0336134453781513,12.4303839182732,6.51327601758284,0.000299469951097625,0.0014388705839352,0.000579331011903735,"TSG101/FGF2/PDGFB/WNT5A",4
"GO:0007626","locomotory behavior","5/51","218/18860",0.0229357798165138,8.48174132038136,5.78557127935258,0.000300387978548226,0.00144101214237522,0.000580193265418372,"CXCL12/IDO1/SOD1/SOD2/TUBA1A",5
"GO:0022411","cellular component disassembly","7/51","483/18860",0.0144927536231884,5.35947712418301,5.05396495224225,0.000302115521282069,0.00144702426284394,0.000582613919418615,"TSG101/ITGB1/TGFB1/TGFB3/MMP2/DKK1/HSPA8",7
"GO:0009416","response to light stimulus","6/51","341/18860",0.0175953079178886,6.50681386924271,5.34355626030306,0.000303331431433646,0.00145057084216937,0.000584041875075178,"ITGB1/MMP2/TIMP1/CAT/GPX1/TUBA1A",6
"GO:0010821","regulation of mitochondrion organization","4/51","120/18860",0.0333333333333333,12.3267973856209,6.48148509608639,0.000309181733117995,0.00147392729334844,0.000593445859455099,"HGF/IGF1/GPX1/HSPA1A",4
"GO:1990748","cellular detoxification","4/51","120/18860",0.0333333333333333,12.3267973856209,6.48148509608639,0.000309181733117995,0.00147392729334844,0.000593445859455099,"SOD1/SOD2/CAT/GPX1",4
"GO:1902105","regulation of leukocyte differentiation","6/51","343/18860",0.0174927113702624,6.46887326359115,5.32256741552798,0.000312960767947509,0.00147795150771217,0.000595066124825372,"TGFB1/IL10/SHH/SOD1/ACTB/ANXA1",6
"GO:0060348","bone development","5/51","220/18860",0.0227272727272727,8.40463458110517,5.75245966835898,0.000313282143724778,0.00147795150771217,0.000595066124825372,"TGFB1/IGF1/BMP2/COL1A1/ANXA2",5
"GO:0002861","regulation of inflammatory response to antigenic stimulus","3/51","49/18860",0.0612244897959184,22.641056422569,7.89827263389156,0.000314385620617895,0.00147795150771217,0.000595066124825372,"CD81/IL10/GPX1",3
"GO:0006509","membrane protein ectodomain proteolysis","3/51","49/18860",0.0612244897959184,22.641056422569,7.89827263389156,0.000314385620617895,0.00147795150771217,0.000595066124825372,"IL10/TIMP1/TIMP2",3
"GO:0007520","myoblast fusion","3/51","49/18860",0.0612244897959184,22.641056422569,7.89827263389156,0.000314385620617895,0.00147795150771217,0.000595066124825372,"CD9/CD81/ITGB1",3
"GO:0010453","regulation of cell fate commitment","3/51","49/18860",0.0612244897959184,22.641056422569,7.89827263389156,0.000314385620617895,0.00147795150771217,0.000595066124825372,"FGF2/WNT3A/DKK1",3
"GO:0014003","oligodendrocyte development","3/51","49/18860",0.0612244897959184,22.641056422569,7.89827263389156,0.000314385620617895,0.00147795150771217,0.000595066124825372,"CD9/TGFB1/SHH",3
"GO:0032881","regulation of polysaccharide metabolic process","3/51","49/18860",0.0612244897959184,22.641056422569,7.89827263389156,0.000314385620617895,0.00147795150771217,0.000595066124825372,"TGFB1/IGF1/PDGFB",3
"GO:0090279","regulation of calcium ion import","3/51","49/18860",0.0612244897959184,22.641056422569,7.89827263389156,0.000314385620617895,0.00147795150771217,0.000595066124825372,"PDGFB/CCL2/CXCL12",3
"GO:0002246","wound healing involved in inflammatory response","2/51","10/18860",0.2,73.9607843137255,12.0169811998391,0.000318179676518353,0.00148662510422281,0.000598558366239893,"TGFB1/TIMP1",2
"GO:0048843","negative regulation of axon extension involved in axon guidance","2/51","10/18860",0.2,73.9607843137255,12.0169811998391,0.000318179676518353,0.00148662510422281,0.000598558366239893,"WNT3A/WNT5A",2
"GO:0051964","negative regulation of synapse assembly","2/51","10/18860",0.2,73.9607843137255,12.0169811998391,0.000318179676518353,0.00148662510422281,0.000598558366239893,"WNT5A/DKK1",2
"GO:1905770","regulation of mesodermal cell differentiation","2/51","10/18860",0.2,73.9607843137255,12.0169811998391,0.000318179676518353,0.00148662510422281,0.000598558366239893,"WNT3A/DKK1",2
"GO:0071383","cellular response to steroid hormone stimulus","5/51","222/18860",0.0225225225225225,8.32891715244656,5.71976533015124,0.000326592350516407,0.00152359825906048,0.000613444830279489,"TGFB1/IGF1/HSPA8/HSPA1A/ANXA1",5
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","3/51","50/18860",0.06,22.1882352941176,7.81172518664745,0.000333816833728331,0.00155255359711149,0.000625103088833381,"PDCD6IP/WNT5A/MSN",3
"GO:0061028","establishment of endothelial barrier","3/51","50/18860",0.06,22.1882352941176,7.81172518664745,0.000333816833728331,0.00155255359711149,0.000625103088833381,"VEGFA/MSN/EZR",3
"GO:0009952","anterior/posterior pattern specification","5/51","224/18860",0.0223214285714286,8.25455182072829,5.68747905960801,0.000340327432369887,0.0015804246516903,0.000636324783426514,"BMP2/WNT3A/WNT5A/SHH/DKK1",5
"GO:0045787","positive regulation of cell cycle","6/51","349/18860",0.0171919770773639,6.35766054272712,5.26059092870053,0.000343298710078299,0.00159179994597096,0.00064090480668913,"TGFB1/IGF1/PDGFB/IL10/WNT5A/ANXA1",6
"GO:0006091","generation of precursor metabolites and energy","7/51","494/18860",0.01417004048583,5.24013654044614,4.97276105417651,0.000346131128046762,0.00160249783258068,0.00064521208598446,"IGF1/SOD2/CAT/PKM/LDHA/ENO1/GAPDH",7
"GO:0032496","response to lipopolysaccharide","6/51","350/18860",0.0171428571428571,6.33949579831933,5.2504028498518,0.000348572020439198,0.00161135338539393,0.00064877758828157,"IL10/CCL2/WNT5A/IDO1/SOD2/GPX1",6
"GO:0010038","response to metal ion","6/51","351/18860",0.0170940170940171,6.32143455672867,5.24025439810693,0.00035390874974884,0.00163152929879713,0.000656900995944816,"WNT5A/SHH/SOD1/SOD2/CAT/TUBA1A",6
"GO:0061082","myeloid leukocyte cytokine production","3/51","51/18860",0.0588235294117647,21.7531718569781,7.72766492096404,0.000354006029434185,0.00163152929879713,0.000656900995944816,"TGFB1/TGFB3/WNT5A",3
"GO:0045582","positive regulation of T cell differentiation","4/51","125/18860",0.032,11.8337254901961,6.32801572802486,0.000361161603492763,0.00166199706222688,0.000669168200803452,"TGFB1/SHH/ACTB/ANXA1",4
"GO:0002688","regulation of leukocyte chemotaxis","4/51","126/18860",0.0317460317460317,11.7398070339247,6.29836837807546,0.000372262972727739,0.00170536686155005,0.000686630139360315,"VEGFA/CCL2/CXCL12/WNT5A",4
"GO:0045446","endothelial cell differentiation","4/51","126/18860",0.0317460317460317,11.7398070339247,6.29836837807546,0.000372262972727739,0.00170536686155005,0.000686630139360315,"VEGFA/GPX1/MSN/EZR",4
"GO:0046660","female sex differentiation","4/51","126/18860",0.0317460317460317,11.7398070339247,6.29836837807546,0.000372262972727739,0.00170536686155005,0.000686630139360315,"VEGFA/MMP2/WNT5A/SOD1",4
"GO:0030195","negative regulation of blood coagulation","3/51","52/18860",0.0576923076923077,21.3348416289593,7.64597235147941,0.000374965648778934,0.00170919963101744,0.000688173323465076,"CD9/PDGFB/ANXA2",3
"GO:0032369","negative regulation of lipid transport","3/51","52/18860",0.0576923076923077,21.3348416289593,7.64597235147941,0.000374965648778934,0.00170919963101744,0.000688173323465076,"ITGAV/ITGB3/SHH",3
"GO:2000404","regulation of T cell migration","3/51","52/18860",0.0576923076923077,21.3348416289593,7.64597235147941,0.000374965648778934,0.00170919963101744,0.000688173323465076,"ITGB3/CXCL12/WNT5A",3
"GO:0071214","cellular response to abiotic stimulus","6/51","355/18860",0.0169014084507042,6.25020712510356,5.20005136974919,0.000375900672701639,0.00170919963101744,0.000688173323465076,"ITGB3/TGFB1/FGF2/MMP2/TIMP1/COL1A1",6
"GO:0104004","cellular response to environmental stimulus","6/51","355/18860",0.0169014084507042,6.25020712510356,5.20005136974919,0.000375900672701639,0.00170919963101744,0.000688173323465076,"ITGB3/TGFB1/FGF2/MMP2/TIMP1/COL1A1",6
"GO:0045926","negative regulation of growth","5/51","229/18860",0.0218340611353712,8.07432143162942,5.60849080292318,0.000376582642701911,0.00170975244476716,0.000688395902307535,"TGFB1/WNT3A/WNT5A/HSPA1A/ENO1",5
"GO:0010269","response to selenium ion","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"SOD2/GPX1",2
"GO:0010951","negative regulation of endopeptidase activity","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"TIMP1/GAPDH",2
"GO:0014854","response to inactivity","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"IL10/CAT",2
"GO:0034115","negative regulation of heterotypic cell-cell adhesion","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"IL10/IL1RN",2
"GO:0045136","development of secondary sexual characteristics","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"TGFB1/WNT5A",2
"GO:0048340","paraxial mesoderm morphogenesis","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"WNT3A/WNT5A",2
"GO:0070587","regulation of cell-cell adhesion involved in gastrulation","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"IL10/IL1RN",2
"GO:0071492","cellular response to UV-A","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"MMP2/TIMP1",2
"GO:0072124","regulation of glomerular mesangial cell proliferation","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"ITGB3/PDGFB",2
"GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"TGFB1/VEGFA",2
"GO:2000726","negative regulation of cardiac muscle cell differentiation","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"BMP2/DKK1",2
"GO:2000727","positive regulation of cardiac muscle cell differentiation","2/51","11/18860",0.181818181818182,67.2370766488414,11.442341550933,0.000388213582119,0.0017316368991887,0.000697207218117686,"TGFB1/WNT3A",2
"GO:0030278","regulation of ossification","4/51","128/18860",0.03125,11.5563725490196,6.24006601243337,0.000395195473443779,0.00175764050944165,0.000707677025485484,"TGFB1/BMP2/WNT5A/DKK1",4
"GO:0045860","positive regulation of protein kinase activity","4/51","128/18860",0.03125,11.5563725490196,6.24006601243337,0.000395195473443779,0.00175764050944165,0.000707677025485484,"FGF2/IGF1/PDGFB/WNT5A",4
"GO:0050922","negative regulation of chemotaxis","3/51","53/18860",0.0566037735849057,20.9322974472808,7.56653590201857,0.000396708022091556,0.00175923862703683,0.000708320473960902,"CCL2/WNT3A/WNT5A",3
"GO:1900047","negative regulation of hemostasis","3/51","53/18860",0.0566037735849057,20.9322974472808,7.56653590201857,0.000396708022091556,0.00175923862703683,0.000708320473960902,"CD9/PDGFB/ANXA2",3
"GO:0045859","regulation of protein kinase activity","5/51","234/18860",0.0213675213675214,7.90179319591084,5.53186580871259,0.00041569059727583,0.00184074312378601,0.00074113654727812,"TSG101/FGF2/IGF1/PDGFB/WNT5A",5
"GO:0072089","stem cell proliferation","4/51","131/18860",0.0305343511450382,11.2917227959886,6.15499916297285,0.000431464607208848,0.00190782393709304,0.000768145227479368,"TGFB1/FGF2/WNT5A/SHH",4
"GO:0002440","production of molecular mediator of immune response","5/51","236/18860",0.0211864406779661,7.83482884679295,5.5018497847238,0.000432164776100947,0.00190815446003472,0.000768278305597997,"CD81/TGFB1/TGFB3/IL10/WNT5A",5
"GO:1990778","protein localization to cell periphery","6/51","365/18860",0.0164383561643836,6.07896857373086,5.10218680309771,0.000435588177074466,0.00192049064776618,0.000773245212421512,"CD81/ITGB1/TGFB1/WNT3A/ACTB/EZR",6
"GO:0019320","hexose catabolic process","3/51","55/18860",0.0545454545454545,20.1711229946524,7.41402070286437,0.000442589801837885,0.00193736224592165,0.000780038206969436,"PKM/LDHA/ENO1",3
"GO:0031100","animal organ regeneration","3/51","55/18860",0.0545454545454545,20.1711229946524,7.41402070286437,0.000442589801837885,0.00193736224592165,0.000780038206969436,"TGFB1/IL10/CXCL12",3
"GO:0032964","collagen biosynthetic process","3/51","55/18860",0.0545454545454545,20.1711229946524,7.41402070286437,0.000442589801837885,0.00193736224592165,0.000780038206969436,"TGFB1/TGFB3/COL1A1",3
"GO:0048286","lung alveolus development","3/51","55/18860",0.0545454545454545,20.1711229946524,7.41402070286437,0.000442589801837885,0.00193736224592165,0.000780038206969436,"TGFB1/TGFB3/IGF1",3
"GO:2000648","positive regulation of stem cell proliferation","3/51","55/18860",0.0545454545454545,20.1711229946524,7.41402070286437,0.000442589801837885,0.00193736224592165,0.000780038206969436,"TGFB1/FGF2/WNT5A",3
"GO:0051384","response to glucocorticoid","4/51","133/18860",0.0300751879699248,11.1219224531918,6.09980969750377,0.000456926862470251,0.00199725481002397,0.000804152689643768,"TGFB1/IL10/IL1RN/ANXA1",4
"GO:0048872","homeostasis of number of cells","6/51","369/18860",0.016260162601626,6.01307189542484,5.06405579461195,0.000461440642582751,0.00200572448032059,0.000807562824452424,"TGFB1/VEGFA/SOD1/HSPA1A/TUBA1A/ANXA1",6
"GO:0009650","UV protection","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"CAT/GPX1",2
"GO:0010936","negative regulation of macrophage cytokine production","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"TGFB1/TGFB3",2
"GO:0060601","lateral sprouting from an epithelium","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"WNT5A/SHH",2
"GO:0060736","prostate gland growth","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"IGF1/SHH",2
"GO:0070586","cell-cell adhesion involved in gastrulation","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"IL10/IL1RN",2
"GO:0072110","glomerular mesangial cell proliferation","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"ITGB3/PDGFB",2
"GO:0090677","reversible differentiation","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"PDGFB/SOD2",2
"GO:2000049","positive regulation of cell-cell adhesion mediated by cadherin","2/51","12/18860",0.166666666666667,61.6339869281046,10.9404623857893,0.000465050611554055,0.00200572448032059,0.000807562824452424,"WNT3A/WNT5A",2
"GO:0051924","regulation of calcium ion transport","5/51","240/18860",0.0208333333333333,7.70424836601307,5.44286349408147,0.000466589157012277,0.00200572448032059,0.000807562824452424,"ITGB3/TGFB1/PDGFB/CCL2/CXCL12",5
"GO:0001738","morphogenesis of a polarized epithelium","3/51","56/18860",0.0535714285714286,19.8109243697479,7.34075271905149,0.000466753320559692,0.00200572448032059,0.000807562824452424,"WNT5A/ACTB/MSN",3
"GO:0071902","positive regulation of protein serine/threonine kinase activity","3/51","56/18860",0.0535714285714286,19.8109243697479,7.34075271905149,0.000466753320559692,0.00200572448032059,0.000807562824452424,"FGF2/PDGFB/WNT5A",3
"GO:0050864","regulation of B cell activation","4/51","134/18860",0.0298507462686567,11.0389230318993,6.07265458890589,0.000470052110844443,0.00201422610981235,0.000810985826959588,"CD81/TGFB1/IL10/WNT3A",4
"GO:0097237","cellular response to toxic substance","4/51","134/18860",0.0298507462686567,11.0389230318993,6.07265458890589,0.000470052110844443,0.00201422610981235,0.000810985826959588,"SOD1/SOD2/CAT/GPX1",4
"GO:0099172","presynapse organization","3/51","57/18860",0.0526315789473684,19.4633642930857,7.26936136637536,0.000491747818972349,0.00210423926463483,0.000847227732694664,"WNT3A/WNT5A/DKK1",3
"GO:0007411","axon guidance","5/51","243/18860",0.0205761316872428,7.60913418865489,5.39951089936605,0.000493736297755554,0.00210978913788823,0.000849462272564841,"VEGFA/CXCL12/WNT3A/WNT5A/SHH",5
"GO:0021782","glial cell development","4/51","136/18860",0.0294117647058824,10.876585928489,6.01919689145758,0.000497106357787183,0.0021212188777744,0.000854064217206688,"CD9/TGFB1/SHH/SOD1",4
"GO:0002237","response to molecule of bacterial origin","6/51","375/18860",0.016,5.91686274509804,5.00789894441947,0.00050245326035488,0.00213759025995747,0.000860655810302184,"IL10/CCL2/WNT5A/IDO1/SOD2/GPX1",6
"GO:0031401","positive regulation of protein modification process","6/51","375/18860",0.016,5.91686274509804,5.00789894441947,0.00050245326035488,0.00213759025995747,0.000860655810302184,"FGF2/IGF1/VEGFA/PDGFB/BMP2/WNT5A",6
"GO:0097485","neuron projection guidance","5/51","244/18860",0.0204918032786885,7.57794921247187,5.38522445282985,0.000503044839937549,0.00213759025995747,0.000860655810302184,"VEGFA/CXCL12/WNT3A/WNT5A/SHH",5
"GO:0033674","positive regulation of kinase activity","4/51","137/18860",0.0291970802919708,10.7971947903249,5.99288402000174,0.000511041575942252,0.00216855055382449,0.000873121322193994,"FGF2/IGF1/PDGFB/WNT5A",4
"GO:0010959","regulation of metal ion transport","6/51","377/18860",0.0159151193633952,5.88547355281635,4.98945000200434,0.000516738691160369,0.00218968020379207,0.000881628731848174,"CD63/ITGB3/TGFB1/PDGFB/CCL2/CXCL12",6
"GO:0035270","endocrine system development","4/51","138/18860",0.0289855072463768,10.718954248366,5.9668418284038,0.000525253012109508,0.00222267259354523,0.000894912424456962,"FGF2/BMP2/WNT5A/SHH",4
"GO:0072175","epithelial tube formation","4/51","139/18860",0.0287769784172662,10.6418394696008,5.9410654941738,0.000539743788545408,0.00228082866877014,0.000918327746366075,"TGFB1/FGF2/VEGFA/WNT5A",4
"GO:0000271","polysaccharide biosynthetic process","3/51","59/18860",0.0508474576271186,18.8035892323031,7.13189042139688,0.000544276789194082,0.00228369185209343,0.000919480546979604,"TGFB1/IGF1/PDGFB",3
"GO:0006749","glutathione metabolic process","3/51","59/18860",0.0508474576271186,18.8035892323031,7.13189042139688,0.000544276789194082,0.00228369185209343,0.000919480546979604,"SOD1/SOD2/GPX1",3
"GO:0046365","monosaccharide catabolic process","3/51","59/18860",0.0508474576271186,18.8035892323031,7.13189042139688,0.000544276789194082,0.00228369185209343,0.000919480546979604,"PKM/LDHA/ENO1",3
